OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_DESC_TW,HAPPENED_REASON,SOLUSTION
AGV,201239,Warn,Charging - Charge error - Left side,Charging - Charge error - Left side,充電中  副充電樁發生異常(L側),請檢查副充電樁是否發生異常(L側)
AGV,201240,Warn,Charging - Charge sensor error - Left side,Charging - Charge sensor error - Left side,充電中  副充電樁檢知異常(L側),請檢查副充電樁是否發生異常(L側)
AGV,201241,Warn,Charging - Charge error - Right side,Charging - Charge error - Right side,充電中  主充電樁發生異常(R側),請檢查主充電樁是否發生異常(R側)
AGV,201242,Warn,Charging - Charge error - Left side,Charging - Charge error - Left side,充電中  主充電樁發生異常(L側),請檢查主充電樁是否發生異常(L側)
AGV,201243,Warn,Trigger Area sensor OS32C - front  side,Trigger Area sensor OS32C - front  side,安全開關(OS32C) 觸發 (F側),請確認安全開關(OS32C) 有無觸發 (F側)
AGV,201244,Warn,Trigger Area sensor OS32C - back side,Trigger Area sensor OS32C - back side,安全開關(OS32C) 觸發 (B側),請確認安全開關(OS32C) 有無觸發 (B側)
AGV,201245,Warn,Trigger Area sensor OS32C - left  side,Trigger Area sensor OS32C - left  side,安全開關(OS32C) 觸發 (L側),請確認安全開關(OS32C) 有無觸發 (L側)
AGV,201246,Warn,Trigger Area sensor OS32C - right  side,Trigger Area sensor OS32C - right  side,安全開關(OS32C) 觸發 (R側),請確認安全開關(OS32C) 有無觸發 (R側)
AGV,201247,Warn,,,,
AGV,201248,Warn,,,,
AGV,201249,Warn,,,,
AGV,201250,Warn,,,,
AGV,201251,Warn,Correct function timeout in loading - Left side,Correct function timeout in loading - Left side,取貨動作叁定補正器讀取超時(L),請確認補正器SR1000是否正常(L側)
AGV,201252,Warn,Correct function timeout in unloading - Left side,Correct function timeout in unloading - Left side,放貨動作叁定補正器讀取超時(L),請確認補正器SR1000是否正常(L側)
AGV,201253,Warn,Correct function timeout in loading - Right side,Correct function timeout in loading - Right side,取貨動作叁定補正器讀取超時(R),請確認補正器SR1000是否正常(R側)
AGV,201254,Warn,Correct function timeout in unloading - Right side,Correct function timeout in unloading - Right side,放貨動作叁定補正器讀取超時(R),請確認補正器SR1000是否正常(R側)
AGV,201255,Warn,,,,
AGV,201256,Warn,XFL torque reaches  threshold - CST - move front,XFL torque reaches  threshold - CST - move front,"左前輪""走行""扭力達紀錄值(前行載貨)","請確認左前輪""走行""扭力是否有有問題前行載貨)"
AGV,201257,Warn,XFR torque reaches  threshold - CST - move front,XFR torque reaches  threshold - CST - move front,"右前輪""走行""扭力達紀錄值(前行載貨)","請確認右前輪""走行""扭力是否有有問題(前行載貨)"
AGV,201258,Warn,XRL torque reaches  threshold - CST - move front,XRL torque reaches  threshold - CST - move front,"左後輪""走行""扭力達紀錄值(前行載貨)","請確認左後輪""走行""扭力是否有問題(前行載貨)"
AGV,201259,Warn,XRR torque reaches  threshold - CST - move front,XRR torque reaches  threshold - CST - move front,"右後輪""走行""扭力達紀錄值(前行載貨)","請確認右後輪""走行""扭力是否有問題(前行載貨)"
AGV,201260,Warn,XFL torque reaches  threshold - CST - move back,XFL torque reaches  threshold - CST - move back,"左前輪""走行""扭力達紀錄值(後退載貨)","請確認左前輪""走行""扭力是否有問題(後退載貨)"
AGV,201261,Warn,XFR torque reaches  threshold - CST - move back,XFR torque reaches  threshold - CST - move back,"右前輪""走行""扭力達紀錄值(後退載貨)","請確認右前輪""走行""扭力是否有問題(後退載貨)"
AGV,201262,Warn,XRL torque reaches  threshold - CST - move back,XRL torque reaches  threshold - CST - move back,"左後輪""走行""扭力達紀錄值(後退載貨)","請確認左後輪""走行""扭力是否有問題(後退載貨)"
AGV,201263,Warn,XRR torque reaches  threshold - CST - move back,XRR torque reaches  threshold - CST - move back,"右後輪""走行""扭力達紀錄值(後退載貨)","請確認右後輪""走行""扭力是否有問題(後退載貨)"
AGV,201264,Warn,TFL torque reaches  threshold - CST - move right,TFL torque reaches  threshold - CST - move right,"左前輪""旋轉""扭力達紀錄值(右轉載貨)","請確認左前輪""旋轉""扭力是否有問題(右轉載貨)"
AGV,201265,Warn,TFR torque reaches  threshold - CST - move right,TFR torque reaches  threshold - CST - move right,"右前輪""旋轉""扭力達紀錄值(右轉載貨)","請確認右前輪""旋轉""扭力是否有問題(右轉載貨)"
AGV,201266,Warn,TRL torque reaches  threshold - CST - move right,TRL torque reaches  threshold - CST - move right,"左後輪""旋轉""扭力達紀錄值(右轉載貨)","請確認左後輪""旋轉""扭力是否有問題(右轉載貨)"
AGV,201267,Warn,TRR torque reaches  threshold - CST - move right,TRR torque reaches  threshold - CST - move right,"右後輪""旋轉""扭力達紀錄值(右轉載貨)","請確認右後輪""旋轉""扭力是否有問題(右轉載貨)"
AGV,201268,Warn,TFL torque reaches  threshold - CST - move left,TFL torque reaches  threshold - CST - move left,"左前輪""旋轉""扭力達紀錄值(左轉載貨)","請確認左前輪""旋轉""扭力是否有問題(左轉載貨)"
AGV,201269,Warn,TFR torque reaches  threshold - CST - move left,TFR torque reaches  threshold - CST - move left,"右前輪""旋轉""扭力達紀錄值(左轉載貨)","請確認右前輪""旋轉""扭力是否有問題(左轉載貨)"
AGV,201270,Warn,TRL torque reaches  threshold - CST - move left,TRL torque reaches  threshold - CST - move left,"左後輪""旋轉""扭力達紀錄值(左轉載貨)","請確認左後輪""旋轉""扭力是否有問題(左轉載貨)"
AGV,201271,Warn,TRR torque reaches  threshold - CST - move left,TRR torque reaches  threshold - CST - move left,"右後輪""旋轉""扭力達紀錄值(左轉載貨)","請確認右後輪""旋轉""扭力是否有問題(左轉載貨)"
AGV,201272,Warn,,,,
AGV,201273,Warn,,,,
AGV,201274,Warn,,,,
AGV,201275,Warn,,,,
AGV,201276,Warn,,,,
AGV,201277,Warn,,,,
AGV,201278,Warn,,,,
AGV,201279,Warn,,,,
AGV,201280,Warn,,,,
AGV,201281,Warn,,,,
AGV,201282,Warn,,,,
AGV,201283,Warn,,,,
AGV,201284,Warn,,,,
AGV,201285,Warn,,,,
AGV,201286,Warn,,,,
AGV,201287,Warn,,,,
AGV,201288,Warn,,,,
AGV,201289,Warn,,,,
AGV,201290,Warn,,,,
AGV,201291,Warn,,,,
AGV,201292,Warn,,,,
AGV,201293,Warn,,,,
AGV,201294,Warn,,,,
AGV,201295,Warn,,,,
AGV,201296,Warn,,,,
AGV,201297,Warn,,,,
AGV,201298,Warn,,,,
AGV,201299,Warn,,,,
AGV,201300,Warn,,,,
AGV,201301,Warn,,,,
AGV,201302,Warn,,,,
AGV,201303,Warn,,,,
AGV,201304,Warn,,,,
AGV,201305,Warn,,,,
AGV,201306,Warn,,,,
AGV,201307,Warn,,,,
AGV,201308,Warn,,,,
AGV,201309,Warn,,,,
AGV,201310,Warn,,,,
AGV,201311,Warn,,,,
AGV,201312,Warn,,,,
AGV,201313,Warn,,,,
AGV,201314,Warn,,,,
AGV,201315,Warn,,,,
AGV,201316,Warn,,,,
AGV,201317,Warn,,,,
AGV,201318,Warn,,,,
AGV,201319,Warn,,,,
AGV,201320,Warn,,,,
AGV,201321,Warn,,,,
AGV,201322,Warn,,,,
AGV,201323,Warn,,,,
AGV,201324,Warn,,,,
AGV,201325,Warn,,,,
AGV,201326,Warn,,,,
AGV,201327,Warn,,,,
AGV,201328,Warn,,,,
AGV,201329,Warn,,,,
AGV,201330,Warn,,,,
AGV,201331,Warn,,,,
AGV,201332,Warn,,,,
AGV,201333,Warn,,,,
AGV,201334,Warn,,,,
AGV,201335,Warn,,,,
AGV,201336,Warn,,,,
AGV,201337,Warn,,,,
AGV,201338,Warn,,,,
AGV,201339,Warn,,,,
AGV,201340,Warn,,,,
AGV,201341,Warn,,,,
AGV,201342,Warn,,,,
AGV,201343,Warn,,,,
AGV,201344,Warn,,,,
AGV,201345,Warn,,,,
AGV,201346,Warn,,,,
AGV,201347,Warn,,,,
AGV,201348,Warn,,,,
AGV,201349,Warn,,,,
AGV,201350,Warn,,,,
AGV,201351,Warn,,,,
AGV,201352,Warn,,,,
AGV,201353,Warn,,,,
AGV,201354,Warn,,,,
AGV,201355,Warn,,,,
AGV,201356,Warn,,,,
AGV,201357,Warn,,,,
AGV,201358,Warn,,,,
AGV,201359,Warn,,,,
AGV,201360,Warn,,,,
AGV,201361,Warn,,,,
AGV,201362,Warn,,,,
AGV,201363,Warn,,,,
AGV,201364,Warn,,,,
AGV,201365,Warn,,,,
AGV,201366,Warn,,,,
AGV,201367,Warn,,,,
AGV,201368,Warn,,,,
AGV,201369,Warn,,,,
AGV,201370,Warn,,,,
AGV,201371,Warn,,,,
AGV,201372,Warn,,,,
AGV,201373,Warn,,,,
AGV,201374,Warn,,,,
AGV,201375,Warn,,,,
AGV,201376,Warn,,,,
AGV,201377,Warn,,,,
AGV,201378,Warn,,,,
AGV,201379,Warn,,,,
AGV,201380,Warn,,,,
AGV,201381,Warn,,,,
AGV,201382,Warn,,,,
AGV,201383,Warn,,,,
AGV,201384,Warn,,,,
AGV,201385,Warn,,,,
AGV,201386,Warn,,,,
AGV,201387,Warn,,,,
AGV,201388,Warn,,,,
AGV,201389,Warn,,,,
AGV,201390,Warn,,,,
AGV,201391,Warn,,,,
AGV,201392,Warn,,,,
AGV,201393,Warn,,,,
AGV,201394,Warn,,,,
AGV,201395,Warn,,,,
AGV,201396,Warn,,,,
AGV,201397,Warn,,,,
AGV,201398,Warn,,,,
AGV,201399,Warn,,,,
AGV,201400,Warn,,,,
AGV,201401,Warn,,,,
AGV,201402,Warn,,,,
AGV,201403,Warn,,,,
AGV,201404,Warn,,,,
AGV,201405,Warn,,,,
AGV,201406,Warn,,,,
AGV,201407,Warn,,,,
AGV,201408,Warn,,,,
AGV,201409,Warn,,,,
AGV,201410,Warn,,,,
AGV,201411,Warn,,,,
AGV,201412,Warn,,,,
AGV,201413,Warn,,,,
AGV,201414,Warn,,,,
AGV,201415,Warn,,,,
AGV,201416,Warn,,,,
AGV,201417,Warn,,,,
AGV,201418,Warn,,,,
AGV,201419,Warn,,,,
AGV,201420,Warn,,,,
AGV,201421,Warn,,,,
AGV,201422,Warn,,,,
AGV,201423,Warn,,,,
AGV,201424,Warn,,,,
AGV,201425,Warn,,,,
AGV,201426,Warn,,,,
AGV,201427,Warn,,,,
AGV,201428,Warn,,,,
AGV,201429,Warn,,,,
AGV,201430,Warn,,,,
AGV,201431,Warn,,,,
AGV,201432,Warn,,,,
AGV,201433,Warn,,,,
AGV,201434,Warn,,,,
AGV,201435,Warn,,,,
AGV,201436,Warn,,,,
AGV,201437,Warn,,,,
AGV,201438,Warn,,,,
AGV,201439,Warn,,,,
AGV,201440,Warn,,,,
AGV,201441,Warn,,,,
AGV,201442,Warn,,,,
AGV,201443,Warn,,,,
AGV,201444,Warn,,,,
AGV,201445,Warn,,,,
AGV,201446,Warn,,,,
AGV,201447,Warn,,,,
AGV,201448,Warn,,,,
AGV,201449,Warn,,,,
AGV,201450,Warn,,,,
AGV,201451,Warn,,,,
AGV,201452,Warn,,,,
AGV,201453,Warn,,,,
AGV,201454,Warn,,,,
AGV,201455,Warn,,,,
AGV,201456,Warn,,,,
AGV,201457,Warn,,,,
AGV,201458,Warn,,,,
AGV,201459,Warn,,,,
AGV,201460,Warn,,,,
AGV,201461,Warn,,,,
AGV,201462,Warn,,,,
AGV,201463,Warn,,,,
AGV,201464,Warn,,,,
AGV,201465,Warn,,,,
AGV,201466,Warn,,,,
AGV,201467,Warn,,,,
AGV,201468,Warn,,,,
AGV,201469,Warn,,,,
AGV,201470,Warn,,,,
AGV,201471,Warn,,,,
AGV,201472,Warn,,,,
AGV,201473,Warn,,,,
AGV,201474,Warn,,,,
AGV,201475,Warn,,,,
AGV,201476,Warn,,,,
AGV,201477,Warn,,,,
AGV,201478,Warn,,,,
AGV,201479,Warn,,,,
AGV,201480,Warn,,,,
AGV,201481,Warn,,,,
AGV,201482,Warn,,,,
AGV,201483,Warn,,,,
AGV,201484,Warn,,,,
AGV,201485,Warn,,,,
AGV,201486,Warn,,,,
AGV,201487,Warn,,,,
AGV,201488,Warn,,,,
AGV,201489,Warn,,,,
AGV,201490,Warn,,,,
AGV,201491,Warn,,,,
AGV,201492,Warn,,,,
AGV,201493,Warn,,,,
AGV,201494,Warn,,,,
AGV,201495,Warn,,,,
AGV,201496,Warn,,,,
AGV,201497,Warn,,,,
AGV,201498,Warn,,,,
AGV,201499,Warn,,,,
AGV,201500,Warn,,,,
AGV,201501,Warn,,,,
AGV,201502,Warn,,,,
AGV,201503,Warn,,,,
AGV,201504,Warn,,,,
AGV,201505,Warn,,,,
AGV,201506,Warn,,,,
AGV,201507,Warn,,,,
AGV,201508,Warn,,,,
AGV,201509,Warn,,,,
AGV,201510,Warn,,,,
AGV,201511,Warn,,,,
AGV,201512,Warn,,,,
AGV,201513,Warn,,,,
AGV,201514,Warn,,,,
AGV,201515,Warn,,,,
AGV,201516,Warn,,,,
AGV,201517,Warn,,,,
AGV,201518,Warn,,,,
AGV,201519,Warn,,,,
AGV,201520,Warn,,,,
AGV,201521,Warn,,,,
AGV,201522,Warn,,,,
AGV,201523,Warn,,,,
AGV,201524,Warn,,,,
AGV,201525,Warn,,,,
AGV,201526,Warn,,,,
AGV,201527,Warn,,,,
AGV,201528,Warn,,,,
AGV,201529,Warn,,,,
AGV,201530,Warn,,,,
AGV,201531,Warn,,,,
AGV,201532,Warn,,,,
AGV,201533,Warn,,,,
AGV,201534,Warn,,,,
AGV,201535,Warn,,,,
AGV,201536,Warn,,,,
AGV,201537,Warn,,,,
AGV,201538,Warn,,,,
AGV,201539,Warn,,,,
AGV,201540,Warn,,,,
AGV,201541,Warn,,,,
AGV,201542,Warn,,,,
AGV,201543,Warn,,,,
AGV,201544,Warn,,,,
AGV,201545,Warn,,,,
AGV,201546,Warn,,,,
AGV,201547,Warn,,,,
AGV,201548,Warn,,,,
AGV,201549,Warn,,,,
AGV,201550,Warn,,,,
AGV,201551,Warn,,,,
AGV,201552,Warn,,,,
AGV,201553,Warn,,,,
AGV,201554,Warn,,,,
AGV,201555,Warn,,,,
AGV,201556,Warn,,,,
AGV,201557,Warn,,,,
AGV,201558,Warn,,,,
AGV,201559,Warn,,,,
AGV,201560,Warn,,,,
AGV,201561,Warn,,,,
AGV,201562,Warn,,,,
AGV,201563,Warn,,,,
AGV,201564,Warn,,,,
AGV,201565,Warn,,,,
AGV,201566,Warn,,,,
AGV,201567,Warn,,,,
AGV,201568,Warn,,,,
AGV,201569,Warn,,,,
AGV,201570,Warn,,,,
AGV,201571,Warn,,,,
AGV,201572,Warn,,,,
AGV,201573,Warn,,,,
AGV,201574,Warn,,,,
AGV,201575,Warn,,,,
AGV,201576,Warn,,,,
AGV,201577,Warn,,,,
AGV,201578,Warn,,,,
AGV,201579,Warn,,,,
AGV,201580,Warn,,,,
AGV,201581,Warn,,,,
AGV,201582,Warn,,,,
AGV,201583,Warn,,,,
AGV,201584,Warn,,,,
AGV,201585,Warn,,,,
AGV,201586,Warn,,,,
AGV,201587,Warn,,,,
AGV,201588,Warn,,,,
AGV,201589,Warn,,,,
AGV,201590,Warn,,,,
AGV,201591,Warn,,,,
AGV,201592,Warn,,,,
AGV,201593,Warn,,,,
AGV,201594,Warn,,,,
AGV,201595,Warn,,,,
AGV,201596,Warn,,,,
AGV,201597,Warn,,,,
AGV,201598,Warn,,,,
AGV,201599,Warn,,,,
AGV,201600,Warn,,,,
AGV,201601,Warn,,,,
AGV,201602,Warn,,,,
AGV,201603,Warn,,,,
AGV,201604,Warn,,,,
AGV,201605,Warn,,,,
AGV,201606,Warn,,,,
AGV,201607,Warn,,,,
AGV,201608,Warn,,,,
AGV,201609,Warn,,,,
AGV,201610,Warn,,,,
AGV,201611,Warn,,,,
AGV,201612,Warn,,,,
AGV,201613,Warn,,,,
AGV,201614,Warn,,,,
AGV,201615,Warn,,,,
AGV,201616,Warn,,,,
AGV,201617,Warn,,,,
AGV,201618,Warn,,,,
AGV,201619,Warn,,,,
AGV,201620,Warn,,,,
AGV,201621,Warn,,,,
AGV,201622,Warn,,,,
AGV,201623,Warn,,,,
AGV,201624,Warn,,,,
AGV,201625,Warn,,,,
AGV,201626,Warn,,,,
AGV,201627,Warn,,,,
AGV,201628,Warn,,,,
AGV,201629,Warn,,,,
AGV,201630,Warn,,,,
AGV,201631,Warn,,,,
AGV,201632,Warn,,,,
AGV,201633,Warn,,,,
AGV,201634,Warn,,,,
AGV,201635,Warn,,,,
AGV,201636,Warn,,,,
AGV,201637,Warn,,,,
AGV,201638,Warn,,,,
AGV,201639,Warn,,,,
AGV,201640,Warn,,,,
AGV,201641,Warn,,,,
AGV,201642,Warn,,,,
AGV,201643,Warn,,,,
AGV,201644,Warn,,,,
AGV,201645,Warn,,,,
AGV,201646,Warn,,,,
AGV,201647,Warn,,,,
AGV,201648,Warn,,,,
AGV,201649,Warn,,,,
AGV,201650,Warn,,,,
AGV,201651,Warn,,,,
AGV,201652,Warn,,,,
AGV,201653,Warn,,,,
AGV,201654,Warn,,,,
AGV,201655,Warn,,,,
AGV,201656,Warn,,,,
AGV,201657,Warn,,,,
AGV,201658,Warn,,,,
AGV,201659,Warn,,,,
AGV,201660,Warn,,,,
AGV,201661,Warn,,,,
AGV,201662,Warn,,,,
AGV,201663,Warn,,,,
AGV,201664,Warn,,,,
AGV,201665,Warn,,,,
AGV,201666,Warn,,,,
AGV,201667,Warn,,,,
AGV,201668,Warn,,,,
AGV,201669,Warn,,,,
AGV,201670,Warn,,,,
AGV,201671,Warn,,,,
AGV,201672,Warn,,,,
AGV,201673,Warn,,,,
AGV,201674,Warn,,,,
AGV,201675,Warn,,,,
AGV,201676,Warn,,,,
AGV,201677,Warn,,,,
AGV,201678,Warn,,,,
AGV,201679,Warn,,,,
AGV,201680,Warn,,,,
AGV,201681,Warn,,,,
AGV,201682,Warn,,,,
AGV,201683,Warn,,,,
AGV,201684,Warn,,,,
AGV,201685,Warn,,,,
AGV,201686,Warn,,,,
AGV,201687,Warn,,,,
AGV,201688,Warn,,,,
AGV,201689,Warn,,,,
AGV,201690,Warn,,,,
AGV,201691,Warn,,,,
AGV,201692,Warn,,,,
AGV,201693,Warn,,,,
AGV,201694,Warn,,,,
AGV,201695,Warn,,,,
AGV,201696,Warn,,,,
AGV,201697,Warn,,,,
AGV,201698,Warn,,,,
AGV,201699,Warn,,,,
AGV,201700,Warn,AlreadyHaveCmd,AlreadyHaveCmd,,
AGV,201701,Warn,LowPowerCharging,LowPowerCharging,,
AGV,201702,Warn,LoadingOff,LoadingOff,,
AGV,201703,Warn,CarrierIdReadFail,CarrierIdReadFail,,
AGV,201704,Warn,CarrierIdIsError,CarrierIdIsError,,
AGV,201705,Warn,MoveFinishFail,MoveFinishFail,,
AGV,201706,Warn,LoadingOn,LoadingOn,,
AGV,201707,Warn,TRUCommandExist,TRUCommandExist,,
AGV,201708,Warn,VehicleCannotUnload,VehicleCannotUnload,,
AGV,201709,Warn,TRUCommandExist,TRUCommandExist,,
AGV,201710,Warn,PositionLostWithCmd,PositionLostWithCmd,,
AGV,201711,Warn,ChargeDirectionError,ChargeDirectionError,,
AGV,201712,Warn,StartChargeTimeout,StartChargeTimeout,,
AGV,201713,Warn,VehicleCannotload,VehicleCannotload,,
AGV,201714,Warn,AlreadyHaveCst,AlreadyHaveCst,,
AGV,201715,Warn,NoCstToUnload,NoCstToUnload,,
AGV,201716,Warn,MapCheckFail,MapCheckFail,,
AGV,201717,Warn,IsNotTransferCannotOverride,IsNotTransferCannotOverride,,
AGV,201718,Warn,IsNotMoveStepCannotOverride,IsNotMoveStepCannotOverride,,
AGV,201719,Warn,IsNotPauseCannotOverride,IsNotPauseCannotOverride,,
AGV,201720,Warn,OverrideUnloadAddressUnmatch,OverrideUnloadAddressUnmatch,,
AGV,201721,Warn,OverrideLoadAddressUnmatch,OverrideLoadAddressUnmatch,,
AGV,201722,Warn,OverrideToUnloadIsEmpty,OverrideToUnloadIsEmpty,,
AGV,201723,Warn,OverrideToLoadIsEmpty,OverrideToLoadIsEmpty,,
AGV,201724,Warn,CheckOverrideException,CheckOverrideException,,
AGV,201725,Warn,CarrierIdMisMatch,CarrierIdMisMatch,,
AGV,201726,Warn,IsCarrierIdReadReplyTimeout,IsCarrierIdReadReplyTimeout,,
AGV,201727,Warn,VehicleHasAlarm,VehicleHasAlarm,,
AGV,201728,Warn,ManualToAutoFail,ManualToAutoFail,,
AGV,201729,Warn,ManualToAutoFail,ManualToAutoFail,,
AGV,201730,Warn,IsNotTransferCannotAvoid,IsNotTransferCannotAvoid,,
AGV,201731,Warn,IsNotMoveStepCannotAvoid,IsNotMoveStepCannotAvoid,,
AGV,201732,Warn,IsNotPauseCannotAvoid,IsNotPauseCannotAvoid,,
AGV,201733,Warn,CheckAvoidException,CheckAvoidException,,
AGV,201734,Warn,InterlockError,InterlockError,,
AGV,201735,Warn,SendWaitTimeout,SendWaitTimeout,,
AGV,201736,Warn,Send PLC to Stop AGV,Send PLC to Stop AGV,,
AGV,201737,Warn,Reserve : Get Reserve with MoveControl Idle,Reserve : Get Reserve with MoveControl Idle,,
AGV,201738,Warn,Reserve : Get Reserve position not math,Reserve : Get Reserve position not math,,
AGV,201739,Warn,STurn : AGV turning with GroupTurn not Ready,STurn : AGV turning with GroupTurn not Ready,,
AGV,201740,Warn,SecondCorrection : Timeout,SecondCorrection : Timeout,,
AGV,201741,Warn,SecondCorrection : Disable Timeout,SecondCorrection : Disable Timeout,,
AGV,201742,Warn,ElmoAlarmCode,ElmoAlarmCode,,
AGV,201743,Warn,MotionDriver Axis Error,MotionDriver Axis Error,,
AGV,201744,Warn,MotionDriver Axis XFL Error,MotionDriver Axis XFL Error,,
AGV,201745,Warn,MotionDriver Axis XFR Error,MotionDriver Axis XFR Error,,
AGV,201746,Warn,MotionDriver Axis XRL Error,MotionDriver Axis XRL Error,,
AGV,201747,Warn,MotionDriver Axis XRR Error,MotionDriver Axis XRR Error,,
AGV,201748,Warn,MotionDriver Axis TFL Error,MotionDriver Axis TFL Error,,
AGV,201749,Warn,MotionDriver Axis TFR Error,MotionDriver Axis TFR Error,,
AGV,201750,Warn,MotionDriver Axis TRL Error,MotionDriver Axis TRL Error,,
AGV,201751,Warn,MotionDriver Axis TRR Error,MotionDriver Axis TRR Error,,
AGV,201752,Warn,MotionDriver Axis VXFL Error,MotionDriver Axis VXFL Error,,
AGV,201753,Warn,MotionDriver Axis VXFR Error,MotionDriver Axis VXFR Error,,
AGV,201754,Warn,MotionDriver Axis VXRL Error,MotionDriver Axis VXRL Error,,
AGV,201755,Warn,MotionDriver Axis VXRR Error,MotionDriver Axis VXRR Error,,
AGV,201756,Warn,MotionDriver Axis VTFL Error,MotionDriver Axis VTFL Error,,
AGV,201757,Warn,MotionDriver Axis VTFR Error,MotionDriver Axis VTFR Error,,
AGV,201758,Warn,MotionDriver Axis VTRL Error,MotionDriver Axis VTRL Error,,
AGV,201759,Warn,MotionDriver Axis VTRR Error,MotionDriver Axis VTRR Error,,
AGV,201760,Warn,MotionDriver Axis GX Error,MotionDriver Axis GX Error,,
AGV,201761,Warn,MotionDriver Axis GT Error,MotionDriver Axis GT Error,,
AGV,201762,Warn,LocateDriver_BarcodeMapSystem data format error,LocateDriver_BarcodeMapSystem data format error,,
AGV,201763,Warn,LocateDriver_BarcodeMapSystem LON Exception,LocateDriver_BarcodeMapSystem LON Exception,,
AGV,201764,Warn,LocateDriver_BarcodeMapSystem Error,LocateDriver_BarcodeMapSystem Error,,
AGV,201765,Warn,LocateDriver_SLAM_Sick wrong locate,LocateDriver_SLAM_Sick wrong locate,,
AGV,201766,Warn,CreateMoveCommandList Fail,CreateMoveCommandList Fail,,
AGV,201767,Warn,Can't Override : Can't Pause now,Can't Override : Can't Pause now,,
AGV,201768,Warn,Can't Auto : MoveControl Status is not Idle,Can't Auto : MoveControl Status is not Idle,,
AGV,201769,Warn,Can't Auto : Motion Driver Disconnect,Can't Auto : Motion Driver Disconnect,,
AGV,201770,Warn,Can't Auto : MoveCommandControl Intail Fail,Can't Auto : MoveCommandControl Intail Fail,,
AGV,201771,Warn,Can't Auto : Closing program,Can't Auto : Closing program,,
AGV,201772,Warn,Can't Auto : Axis Error,Can't Auto : Axis Error,,
AGV,201773,Warn,Can't Auto : Wait ResetAlarm Finish,Can't Auto : Wait ResetAlarm Finish,,
AGV,201774,Warn,Can't Auto : JogPitch Action,Can't Auto : JogPitch Action,,
AGV,201775,Warn,Can't Auto : LocateControl Intail Fail,Can't Auto : LocateControl Intail Fail,,
AGV,201776,Warn,Can't Auto : Locate Driver Disconnect,Can't Auto : Locate Driver Disconnect,,
AGV,201777,Warn,Can't Auto : Locate Driver Error,Can't Auto : Locate Driver Error,,
AGV,201778,Warn,Can't Auto : AutoAction Fail,Can't Auto : AutoAction Fail,,
AGV,201779,Warn,Reject Move Command : MovecmdInfo data error,Reject Move Command : MovecmdInfo data error,,
AGV,201780,Warn,Reject Move Command : Closing Program,Reject Move Command : Closing Program,,
AGV,201781,Warn,Reject Move Command : MoveControl Status is not Idle,Reject Move Command : MoveControl Status is not Idle,,
AGV,201782,Warn,Reject Move Command : Charging,Reject Move Command : Charging,,
AGV,201783,Warn,Reject Move Command : TRU isn't in home Status,Reject Move Command : TRU isn't in home Status,,
AGV,201784,Warn,Reject Move Command : MoveControl driver disconnect,Reject Move Command : MoveControl driver disconnect,,
AGV,201785,Warn,Reject Move Commandmiddler : No current coordinates,Reject Move Commandmiddler : No current coordinates,,
AGV,201786,Warn,Reject Move Command : Not is start position,Reject Move Command : Not is start position,,
AGV,201787,Warn,Reject Move Command : Not is start AGV angle,Reject Move Command : Not is start AGV angle,,
AGV,201788,Warn,Reject Move Command : in cancel flow,Reject Move Command : in cancel flow,,
AGV,201789,Warn,Reject Move Command : in AutoRetry flow,Reject Move Command : in AutoRetry flow,,
AGV,201790,Warn,Can't Reset Alarm : Main Flow Exception,Can't Reset Alarm : Main Flow Exception,,
AGV,201791,Warn,Can't Reset Alarm : stop in turn flow,Can't Reset Alarm : stop in turn flow,,
AGV,201792,Warn,Can't Reset Alarm : vehicle not in section,Can't Reset Alarm : vehicle not in section,,
AGV,201793,Warn,Can't Reset Alarm : Locate Control Error,Can't Reset Alarm : Locate Control Error,,
AGV,201794,Warn,Can't Reset Alarm : Motion Control Error,Can't Reset Alarm : Motion Control Error,,
AGV,201795,Warn,Can't AutoReset : Special Alarm,Can't AutoReset : Special Alarm,,
AGV,201796,Warn,Batterys Charging Time Out,Batterys Charging Time Out,,
AGV,201797,Warn,Meter Adam Connect Fail,Meter Adam Connect Fail,,
AGV,201798,Warn,Particle Counter Connect Fail,Particle Counter Connect Fail,,
AGV,201799,Warn,Plc BigData Sensor Connect Fail,Plc BigData Sensor Connect Fail,,
AGV,201800,Warn,VibrationMeter Connect Fail,VibrationMeter Connect Fail,,
AGV,201801,,,,,
AGV,201802,,,,,
AGV,201803,,,,,
AGV,201804,,,,,
AGV,201805,,,,,
AGV,201806,,,,,
AGV,201807,,,,,
